3a11c98,4,4,-1,-1,1080
3a2fd84,4,4,4,4,2160
3a45f7d,4,4,0,0,2160
3a483c8,4,4,-1,-1,1080
3a6c248,4,4,-1,-1,1080
3a77c2c,4,4,4,4,2160
3a7ce96,4,2,1,0,2160
3a8886f,4,4,3,2,2160
3a88b12,4,4,4,4,2160
3aa014a,4,3,-1,-1,1080
3aabcae,4,4,-1,-1,1080
3aad713,3,3,3,-1,1440
3ad23f9,4,4,4,4,2160
3ad907b,4,4,4,3,2160
3ae3f4b,4,4,4,-1,1440
3b239ac,4,4,-1,-1,1080
3b46af6,3,0,-1,-1,1080
3b5f0c2,3,3,-1,-1,1080
3b63293,4,4,4,4,2160
3b8430c,4,4,4,0,2160
3b86b18,4,4,-1,-1,1080
3b88e47,1,4,-1,-1,1080
3baabb8,4,-1,-1,-1,720
3bb4124,4,4,4,4,2160
3be6046,4,4,-1,-1,1080
3c0c260,4,4,-1,-1,1080
3c0d588,4,4,4,0,2160
3c195d8,4,4,-1,-1,1080
3c1d430,4,4,4,4,2160
3c36b1a,4,4,-1,-1,1080
3c4479a,4,4,-1,-1,1080
3c59308,4,4,4,1,2160
3c78f05,4,4,4,4,2160
3c7cd10,4,4,-1,-1,1080
3ca112f,4,4,4,4,2160
3cb0588,4,4,4,4,2160
3cc0e72,3,3,3,-1,1440
3cc360f,4,4,-1,-1,1080
3cf746e,0,3,-1,-1,1080
3cfd466,4,4,-1,-1,1080
3d09728,4,4,-1,-1,1080
3d35e28,4,4,4,4,2160
3d4c8d7,1,4,-1,-1,1080
3d56d29,4,4,4,4,2160
3d6bd41,3,4,3,3,2160
3d6e61c,4,4,-1,-1,1080
3d8acf1,4,4,4,4,2160
3db3535,4,4,-1,-1,1080
3db7d79,4,4,-1,-1,1080
3dbfb20,1,0,-1,-1,1080
3ddbcc2,4,4,-1,-1,1080
3de494e,3,2,-1,-1,1080
3dfeb1b,4,4,4,4,2160
3e07ff9,4,4,4,4,2160
3e09f7a,4,3,-1,-1,1080
3e0bf72,4,4,-1,-1,1080
3e0ecf9,4,4,-1,-1,1080
3e31b94,3,3,-1,-1,1080
3e3b4a4,4,4,-1,-1,1080
3e51a3e,4,4,4,3,2160
3ea211e,4,4,-1,-1,1080
3ed70ca,3,3,3,-1,1440
3edf765,4,4,4,0,2160
3f0bc61,4,4,4,0,2160
3f1eef1,4,3,-1,-1,1080
3f1ef50,3,3,3,-1,1440
3f2029b,4,4,4,0,2160
3f3f785,3,4,-1,-1,1080
3f40f66,4,-1,-1,-1,720
3f4b54e,4,4,1,0,2160
3f4ded2,4,4,-1,-1,1080
3f5234f,4,3,-1,-1,1080
3f5336a,4,4,-1,-1,1080
3f541f8,3,1,0,-1,1440
3f75c0c,4,3,3,3,2160
3f7c837,4,4,4,1,2160
3f7d53b,4,4,3,4,2160
3f8fad2,4,4,4,1,2160
3fba8c9,4,4,-1,-1,1080
3fbf5bf,4,4,4,4,2160
3fc3c5c,4,4,-1,-1,1080
3fce51d,4,4,4,4,2160
3fcfe13,4,4,4,4,2160
3fd5a6a,4,4,-1,-1,1080
3ff6428,4,4,4,-1,1440
4004713,4,4,4,3,2160
400ad86,4,4,-1,-1,1080
400dcce,4,4,-1,-1,1080
400f575,3,3,3,-1,1440
401281c,4,4,-1,-1,1080
401bec3,3,3,3,-1,1440
4030c83,4,4,4,1,2160
403156d,3,3,3,-1,1440
404188d,3,4,3,-1,1440
4058419,4,4,4,4,2160
406e427,4,4,4,4,2160
408a345,2,0,-1,-1,1080
408a479,4,4,4,-1,1440
409160b,4,4,4,-1,1440
40b5615,4,4,4,3,2160
40c29c2,4,4,-1,-1,1080
40c6935,4,4,-1,-1,1080
40d4ee9,3,3,-1,-1,1080
40e7b30,4,4,-1,-1,1080
411a518,4,4,4,0,2160
4126a23,4,4,-1,-1,1080
4133227,4,3,3,3,2160
413d68b,4,4,-1,-1,1080
4143571,1,4,-1,-1,1080
414379c,4,4,-1,-1,1080
4147561,4,4,4,-1,1440
41563bb,4,4,4,4,2160
416c85d,4,4,4,2,2160
417cba0,4,4,-1,-1,1080
418a970,4,4,4,4,2160
41dfd97,3,4,-1,-1,1080
41f726e,4,4,4,2,2160
4210373,4,4,-1,-1,1080
422bd88,1,3,-1,-1,1080
42304e8,3,3,-1,-1,1080
4247353,2,3,-1,-1,1080
4254caa,4,4,-1,-1,1080
4290aaa,4,4,-1,-1,1080
42a0088,4,4,-1,-1,1080
42acb5e,3,3,3,3,2160
42bb2a0,4,4,4,3,2160
42d0eee,4,3,2,-1,1440
42e97a8,4,3,3,-1,1440
42edd36,4,4,4,-1,1440
42f61e4,0,1,-1,-1,1080
43169f4,3,4,3,-1,1440
4317f20,4,4,-1,-1,1080
4339325,4,4,-1,-1,1080
43609ad,4,4,4,4,2160
4385dc8,3,4,2,-1,1440
438fef2,4,4,4,4,2160
43a6a70,4,4,4,4,2160
43c0599,4,4,4,1,2160
43d5a8e,4,4,4,4,2160
43e9baa,4,4,-1,-1,1080
440c164,4,4,4,0,2160
441075a,4,4,-1,-1,1080
4431f10,4,4,4,-1,1440
4432e94,4,4,3,-1,1440
443bff2,2,4,-1,-1,1080
44503d0,4,4,4,-1,1440
4458b4f,3,3,3,-1,1440
4473cbc,4,4,4,4,2160
4485101,3,3,-1,-1,1080
449c525,4,4,-1,-1,1080
44bd77e,3,3,-1,-1,1080
44c4778,4,4,-1,-1,1080
44cd30a,3,3,3,-1,1440
44f6112,4,4,4,4,2160
44fdd7b,3,3,-1,-1,1080
450e4f3,4,3,-1,-1,1080
452e9fe,3,1,-1,-1,1080
4540c45,4,4,4,3,2160
4564d82,4,4,4,4,2160
45835f5,4,4,-1,-1,1080
459c1f5,4,4,-1,-1,1080
45a8c09,4,4,4,4,2160
45c8b0e,4,2,-1,-1,1080
45c8f8f,4,4,4,-1,1440
45d5e11,3,3,3,-1,1440
460075c,4,4,-1,-1,1080
4603bda,4,4,-1,-1,1080
4607723,4,4,-1,-1,1080
4615f8b,4,4,4,4,2160
461fa03,3,3,3,-1,1440
46393a3,4,3,-1,-1,1080
4641925,4,4,4,4,2160
4642596,3,3,3,-1,1440
464406b,4,4,-1,-1,1080
465cb7d,3,4,0,-1,1440
467c9be,4,2,4,-1,1440
4680d98,0,3,-1,-1,1080
468e94e,4,4,4,0,2160
46a2183,3,4,3,-1,1440
46ac2e7,4,4,-1,-1,1080
46aefad,4,4,-1,-1,1080
46d0d45,2,0,-1,-1,1080
46ec7b9,3,0,-1,-1,1080
4705e60,3,4,-1,-1,1080
472eb3d,4,4,-1,-1,1080
4734d30,4,4,4,3,2160
4736de2,4,4,-1,-1,1080
4737204,4,4,4,-1,1440
4739f58,4,4,4,4,2160
474502a,4,4,-1,-1,1080
4751247,4,4,4,-1,1440
4760f87,4,4,-1,-1,1080
478293c,4,4,4,2,2160
4789663,4,4,4,-1,1440
47916de,4,4,-1,-1,1080
47a7e6f,4,4,-1,-1,1080
47abc1e,4,4,-1,-1,1080
47fa71f,4,4,4,-1,1440
481903f,2,3,-1,-1,1080
481b3a6,4,4,4,4,2160
48370be,4,4,4,-1,1440
4844727,4,4,4,4,2160
484ffcb,4,4,4,4,2160
485a1f2,4,4,-1,-1,1080
48681fc,4,4,4,-1,1440
486caae,4,4,4,4,2160
48881c9,4,4,4,4,2160
488b696,4,4,4,3,2160
488bf8c,0,4,-1,-1,1080
4896813,4,3,-1,-1,1080
48b984d,4,4,-1,-1,1080
48c4073,4,4,-1,-1,1080
48c9a5e,2,3,-1,-1,1080
48d4e3f,3,3,-1,-1,1080
48e19b0,4,4,4,-1,1440
48ec46f,4,4,4,4,2160
4900012,4,4,-1,-1,1080
4901703,4,4,4,4,2160
4914f55,4,3,-1,-1,1080
491ece3,4,4,4,3,2160
4924943,4,4,4,4,2160
49403ba,4,4,4,-1,1440
494318e,3,2,-1,-1,1080
4948f75,4,4,-1,-1,1080
494cb0b,4,4,4,3,2160
49545ef,3,3,-1,-1,1080
497a388,3,4,3,2,2160
497dc1b,4,4,4,1,2160
4990fb4,4,4,4,4,2160
49a5343,4,4,-1,-1,1080
49b419c,3,3,-1,-1,1080
49b8a4f,4,4,-1,-1,1080
49d6d8d,4,4,-1,-1,1080
49f6487,4,4,4,-1,1440
4a01be6,4,4,4,-1,1440
4a0c07a,4,4,4,3,2160
4a52c8e,4,4,-1,-1,1080
4a8ac00,4,4,-1,-1,1080
4a95546,4,4,4,-1,1440
4aa2cfc,4,3,-1,-1,1080
4aa834b,4,4,-1,-1,1080
4ab608f,3,0,-1,-1,1080
4ab86e8,4,4,4,4,2160
4ac1320,4,4,-1,-1,1080
4acbf41,4,4,-1,-1,1080
4af26b2,4,4,-1,-1,1080
4b0e849,4,2,-1,-1,1080
4b17ebd,4,4,4,4,2160
4b232af,4,3,3,3,2160
4b35453,3,3,4,-1,1440
4b3ac59,3,3,3,-1,1440
4b3c2b1,4,4,3,-1,1440
4b49c28,4,3,-1,-1,1080
4b4aad4,4,3,3,1,2160
4b627f6,4,4,4,-1,1440
4b87f45,3,3,-1,-1,1080
4b990e6,4,4,-1,-1,1080
4baf378,4,1,-1,-1,1080
4bb05bf,4,4,4,-1,1440
4bbec0d,4,4,-1,-1,1080
4be0cce,4,4,4,-1,1440
4c05a73,4,4,4,0,2160
4c0890c,4,4,4,3,2160
4c0b64a,4,3,3,-1,1440
4c1bdbc,3,3,4,3,2160
4c1dfb1,4,4,-1,-1,1080
4c26410,4,4,4,4,2160
4c2bfe7,4,2,0,-1,1440
4c45854,4,4,-1,-1,1080
4c46119,4,4,4,4,2160
4c466b5,4,4,0,0,2160
4c49167,4,4,4,-1,1440
4c58e1a,4,4,4,4,2160
4c62737,3,3,3,-1,1440
4c834bb,0,4,-1,-1,1080
4cb488f,3,0,-1,-1,1080
4cc2446,4,4,-1,-1,1080
4cdc56b,4,3,-1,-1,1080
4ce8a33,4,4,3,4,2160
4d030b3,4,0,-1,-1,1080
4d3a3b1,4,4,4,-1,1440
4d43d7e,4,3,-1,-1,1080
4d4ba5d,4,4,-1,-1,1080
4d8f006,4,4,-1,-1,1080
4d9761f,1,0,-1,-1,1080
4d9ff0f,4,4,-1,-1,1080
4dc0179,4,4,-1,-1,1080
4dc5126,-1,4,-1,-1,1080
4dcfc22,4,4,4,4,2160
4dd0ab9,3,3,-1,-1,1080
4dd2275,3,4,2,-1,1440
4ddf461,3,-1,-1,-1,720
4df197b,4,4,4,3,2160
4df4e8a,4,4,4,-1,1440
4e07d32,4,4,-1,-1,1080
4e0e5dc,3,3,3,-1,1440
4e231f9,4,4,3,4,2160
4e24d48,4,4,4,0,2160
4e2ec57,3,3,3,3,2160
4e34e20,3,4,4,4,2160
4e470d2,4,4,4,4,2160
4e48b4f,3,3,3,-1,1440
4e4fd27,3,3,3,-1,1440
4e77656,4,4,0,0,2160
4e7c754,4,4,4,-1,1440
4ebec1f,4,3,3,2,2160
4ebfe69,4,4,-1,-1,1080
4ed0cc8,3,3,3,-1,1440
4ed5f87,4,4,4,4,2160
4ed6943,4,4,4,-1,1440
4ee1f35,4,4,4,-1,1440
4efae63,4,4,-1,-1,1080
4f0b4dc,4,4,-1,-1,1080
4f102fb,4,4,-1,-1,1080
4f239e3,4,4,4,-1,1440
4f3fa80,4,4,4,-1,1440
4f4a859,3,3,-1,-1,1080
4f6d2cc,3,3,-1,-1,1080
4f712e2,4,4,4,4,2160
4f7c413,4,4,4,4,2160
4f815c2,4,4,4,4,2160
4f95073,4,4,4,-1,1440
4fa3c4a,3,3,-1,-1,1080
4fab083,4,3,3,3,2160
4fc21ce,4,4,4,4,2160
4fd2adc,4,4,-1,-1,1080
4fd8f0c,4,3,-1,-1,1080
4ffe51e,3,3,2,-1,1440
4fff708,4,4,4,4,2160
501ebd6,4,4,4,4,2160
5078077,4,4,4,0,2160
507ff30,0,3,2,-1,1440
508771b,4,3,-1,-1,1080
508c73c,4,4,-1,-1,1080
508e012,4,4,-1,-1,1080
508ec07,4,4,-1,-1,1080
5092934,4,4,4,0,2160
50a7349,4,3,-1,-1,1080
50a7fa7,3,4,3,3,2160
50af97a,1,1,1,1,2160
50bccd0,4,4,-1,-1,1080
50bd15b,0,3,-1,-1,1080
50ea4f3,0,2,-1,-1,1080
50f4eb0,3,3,3,-1,1440
51043b0,4,4,4,1,2160
511638e,4,4,4,4,2160
51169b0,4,4,-1,-1,1080
5142e34,4,3,-1,-1,1080
516abae,4,4,-1,-1,1080
516c7cd,3,4,3,-1,1440
516cd86,3,3,-1,-1,1080
51744b0,4,4,-1,-1,1080
51aafec,4,4,4,0,2160
51e5157,4,4,4,2,2160
51f7067,4,3,3,4,2160
51fcf35,3,3,-1,-1,1080
521397d,4,4,2,0,2160
521a903,4,4,4,4,2160
523c1fe,4,4,4,3,2160
523e322,4,4,4,2,2160
5248cf0,3,3,-1,-1,1080
524b92b,4,4,-1,-1,1080
5257a47,4,4,4,4,2160
5258371,4,0,2,-1,1440
52c79d9,4,4,3,4,2160
52c8835,0,4,3,-1,1440
52d5d76,0,4,-1,-1,1080
5329398,4,4,-1,-1,1080
534f1b7,4,3,0,0,2160
535e077,4,4,-1,-1,1080
5366c21,4,4,-1,-1,1080
537779b,4,3,1,-1,1440
53804cc,4,4,4,4,2160
53bdf91,3,3,-1,-1,1080
53e986b,4,4,4,4,2160
53eac5f,4,4,-1,-1,1080
53ef292,4,4,4,3,2160
54050ef,4,4,-1,-1,1080
5408249,4,4,4,-1,1440
542bbbd,4,4,3,4,2160
5451f8a,4,4,4,4,2160
545ede5,4,4,4,-1,1440
54792ec,4,4,4,4,2160
548cd10,4,4,-1,-1,1080
548dae2,3,3,-1,-1,1080
54a8a46,4,4,-1,-1,1080
54c0d33,3,3,3,-1,1440
54e9482,4,4,4,0,2160
54f584d,4,3,3,-1,1440
5500b74,2,4,-1,-1,1080
551ebd9,4,4,4,2,2160
5536669,4,4,3,3,2160
553a58d,4,4,-1,-1,1080
554ec24,4,4,4,4,2160
55788a1,4,4,-1,-1,1080
558c815,4,4,3,3,2160
559367a,4,2,0,-1,1440
559888e,4,3,1,0,2160
559d9f3,2,0,-1,-1,1080
55b0857,3,4,3,-1,1440
55d32df,3,0,-1,-1,1080
55d3435,4,4,-1,-1,1080
55e73a6,4,4,-1,-1,1080
55fc079,0,3,-1,-1,1080
56232f0,4,4,4,-1,1440
5626c50,4,4,-1,-1,1080
5639b2e,4,4,-1,-1,1080
564e691,4,4,4,-1,1440
566204a,3,3,3,4,2160
567d8fb,4,4,4,-1,1440
569c3ce,4,4,4,3,2160
56a174a,3,3,2,-1,1440
56a4507,4,4,4,4,2160
56a81e3,4,4,4,-1,1440
56c8d17,4,4,3,4,2160
570222a,4,4,4,4,2160
570da81,4,4,-1,-1,1080
5763f95,4,4,-1,-1,1080
578c6b7,4,4,-1,-1,1080
5797960,4,4,4,-1,1440
57a53f6,4,4,4,4,2160
57ac542,4,4,-1,-1,1080
57b45f0,4,1,-1,-1,1080
57b6560,4,4,-1,-1,1080
57c9367,4,4,-1,-1,1080
57d3115,4,4,4,4,2160
57d9e6a,2,3,-1,-1,1080
57e7583,4,4,4,4,2160
57f0928,4,4,4,-1,1440
57fdba1,4,4,4,4,2160
58160dd,4,4,4,4,2160
583ca1e,4,2,-1,-1,1080
5850c12,4,4,4,4,2160
586fb0b,4,4,0,0,2160
587689f,4,4,4,4,2160
5884433,4,4,0,-1,1440
58b16b5,4,4,4,-1,1440
58b49f2,3,3,3,-1,1440
58cc360,4,4,4,4,2160
58cf5b8,3,0,-1,-1,1080
58f5f4b,4,4,-1,-1,1080
59016f2,4,4,4,-1,1440
5905e28,4,4,4,4,2160
5914433,3,3,-1,-1,1080
591e874,3,3,4,-1,1440
593c3f7,4,4,-1,-1,1080
5963d5f,3,3,-1,-1,1080
598303d,4,4,-1,-1,1080
59852f5,4,4,-1,-1,1080
599da16,4,4,-1,-1,1080
59abd30,4,4,-1,-1,1080
59b8d47,3,4,4,1,2160
59e309d,4,4,3,3,2160
5a094bf,4,4,4,-1,1440
5a16344,4,4,4,3,2160
5a1ed40,1,4,-1,-1,1080
5a2115c,4,2,-1,-1,1080
5a2376d,4,4,-1,-1,1080
5a24848,4,4,-1,-1,1080
5a350ea,4,4,-1,-1,1080
5a39081,0,3,-1,-1,1080
5a453d3,3,3,-1,-1,1080
5a45b68,4,4,-1,-1,1080
5a5b73e,4,4,0,-1,1440
5a649d0,4,3,-1,-1,1080
5a65101,3,0,-1,-1,1080
5a944f1,4,3,-1,-1,1080
5a9c9be,2,4,-1,-1,1080
5aec6c4,4,2,-1,-1,1080
5b12c21,4,4,-1,-1,1080
5b13cb0,4,4,4,4,2160
5b2027b,4,4,-1,-1,1080
5b214c1,4,4,4,2,2160
5b2537e,4,4,-1,-1,1080
5b25aec,4,4,4,-1,1440
5b36294,3,3,-1,-1,1080
5b4df64,3,1,0,-1,1440
5b56181,4,3,-1,-1,1080
5b71e94,4,4,-1,-1,1080
5b94a28,4,4,-1,-1,1080
5bb73b5,4,4,4,4,2160
5bef10c,4,2,-1,-1,1080
5bfdfa2,4,4,4,2,2160
5c23f49,4,4,4,4,2160
5c486e6,4,4,4,4,2160
5c6d73f,4,4,-1,-1,1080
5c730b9,4,4,-1,-1,1080
5c9935b,4,4,-1,-1,1080
5c9b3c2,4,4,-1,-1,1080
5c9c321,4,4,4,-1,1440
5cca372,2,4,-1,-1,1080
5cdbb78,4,4,-1,-1,1080
5ced8b0,4,4,4,4,2160
5cee042,4,4,-1,-1,1080
5cf14cb,4,4,-1,-1,1080
5cf46fc,4,4,4,3,2160
5d0d6ac,4,4,-1,-1,1080
5d17c23,4,3,-1,-1,1080
5d1f7e2,4,4,-1,-1,1080
5d2f573,4,4,-1,-1,1080
5d48034,4,4,4,4,2160
5d4ec94,4,3,3,3,2160
5d607fe,4,4,-1,-1,1080
5d6a12a,4,4,-1,-1,1080
5d880d4,4,4,4,4,2160
5d8939a,3,3,3,3,2160
5da1274,4,4,4,-1,1440
5da3c61,4,4,4,3,2160
5ddb1db,4,4,-1,-1,1080
5de8324,4,4,-1,-1,1080
5de8328,4,2,-1,-1,1080
5de9854,3,4,3,-1,1440
5df8396,3,4,3,3,2160
5e108d5,4,3,-1,-1,1080
5e2f86b,2,3,-1,-1,1080
5e31dc8,4,4,4,4,2160
5e483b5,4,2,-1,-1,1080
5e4ab50,4,4,4,-1,1440
5e57e03,4,4,4,4,2160
5e59b3c,4,4,4,-1,1440
5e5af0e,4,4,-1,-1,1080
5e6b373,4,4,-1,-1,1080
5e9e105,4,4,4,4,2160
5ea5c38,4,3,-1,-1,1080
5eb61ee,4,4,3,4,2160
5eb728e,4,4,3,-1,1440
5ebb90c,4,2,0,-1,1440
5ec8d02,3,3,3,-1,1440
5ef4171,2,0,-1,-1,1080
5efa1e9,2,1,-1,-1,1080
5f03c08,4,2,0,-1,1440
5f083b8,4,4,4,4,2160
5f3d56d,4,4,-1,-1,1080
5f53053,4,4,4,-1,1440
5f63f5e,4,3,4,4,2160
5f77119,4,4,4,4,2160
5f815ec,4,4,4,4,2160
5f98e8e,4,4,4,4,2160
5f9c5eb,4,4,4,4,2160
5faf615,4,4,-1,-1,1080
5fe26bd,4,4,-1,-1,1080
5ff968d,4,4,0,-1,1440
601828e,4,3,4,0,2160
601a8fa,4,4,-1,-1,1080
6026621,4,3,-1,-1,1080
6037721,4,4,-1,-1,1080
604bc5a,4,4,3,4,2160
604f109,3,3,-1,-1,1080
60a3b75,4,4,-1,-1,1080
60b0c0c,4,2,-1,-1,1080
60c489d,4,4,-1,-1,1080
60c9acf,4,4,4,0,2160
60e193d,4,4,3,4,2160
60f0b48,4,4,4,4,2160
6185281,4,4,-1,-1,1080
618b989,3,3,3,1,2160
618ea22,4,4,0,0,2160
61a0b1e,4,4,4,-1,1440
61ae116,3,3,3,3,2160
61af271,3,0,-1,-1,1080
61dc811,3,3,3,-1,1440
6218968,2,3,-1,-1,1080
6239401,4,4,-1,-1,1080
625bbd8,1,0,-1,-1,1080
626d8b1,4,4,4,1,2160
626eaae,4,4,4,-1,1440
627b9c1,4,4,4,3,2160
6283b08,4,3,-1,-1,1080
62cd06b,4,4,-1,-1,1080
62e1501,3,3,-1,-1,1080
62e7365,4,4,4,4,2160
63026a8,3,0,-1,-1,1080
6319361,4,4,4,0,2160
633cdc5,4,4,4,4,2160
6340083,4,4,4,4,2160
634fec6,4,4,-1,-1,1080
635b228,4,3,1,0,2160
63738fe,2,4,4,-1,1440
637becf,4,4,4,4,2160
63dc81f,4,4,4,-1,1440
63f549e,4,4,4,-1,1440
640589e,4,4,3,4,2160
640e135,4,4,3,-1,1440
641e1ca,4,4,4,-1,1440
6443cce,3,3,-1,-1,1080
645620e,4,3,3,-1,1440
6461ed3,2,0,-1,-1,1080
647d0ef,4,4,4,2,2160
648295c,4,4,4,-1,1440
64891ca,3,3,-1,-1,1080
648f2c8,0,4,-1,-1,1080
64997aa,4,4,4,-1,1440
649ed87,4,4,4,-1,1440
64a98ce,4,4,4,-1,1440
64c3344,4,4,-1,-1,1080
64c8294,4,3,-1,-1,1080
64ec7e4,4,4,-1,-1,1080
65033ff,4,4,4,-1,1440
6507603,4,4,-1,-1,1080
651642b,4,4,-1,-1,1080
651a933,4,3,0,0,2160
655aebf,4,4,-1,-1,1080
6562d9a,4,4,-1,-1,1080
657529a,4,4,-1,-1,1080
6587f21,4,3,3,1,2160
65936a7,4,4,4,4,2160
65aa1ad,4,4,-1,-1,1080
65b441e,4,4,4,4,2160
65d82aa,4,4,-1,-1,1080
65e9266,4,4,4,4,2160
65f4e34,4,4,-1,-1,1080
661a1f2,4,4,-1,-1,1080
661a9a9,4,4,4,-1,1440
6620dab,4,4,-1,-1,1080
663483f,4,4,-1,-1,1080
663d620,4,4,4,4,2160
6653ca8,4,4,-1,-1,1080
6657d37,4,2,-1,-1,1080
6671f7a,4,4,-1,-1,1080
667a2dd,3,3,3,-1,1440
667a5e8,3,4,0,-1,1440
667b55e,4,3,-1,-1,1080
6691cf4,4,4,4,4,2160
66bf228,4,4,4,4,2160
66eb849,4,3,3,3,2160
66fa3fc,3,3,3,-1,1440
6708eef,0,3,-1,-1,1080
670a4c9,4,4,4,-1,1440
6735be2,4,4,4,-1,1440
67400de,4,4,-1,-1,1080
676d19c,4,3,-1,-1,1080
67aa5e2,4,4,4,-1,1440
67b508e,1,3,-1,-1,1080
67b831a,3,4,4,-1,1440
67f03d3,4,4,4,4,2160
67f093c,4,4,4,4,2160
6803c5a,4,3,3,-1,1440
680f714,4,3,3,-1,1440
6811409,3,3,3,3,2160
6818c0d,4,4,-1,-1,1080
6836a22,0,4,3,-1,1440
687bb39,4,4,4,4,2160
68a8109,4,4,4,-1,1440
68cefde,4,4,4,-1,1440
68d015c,4,4,-1,-1,1080
68e5dfb,4,4,4,1,2160
690ce50,4,4,4,4,2160
691d323,4,4,4,4,2160
692dd81,3,4,-1,-1,1080
69305e3,4,3,-1,-1,1080
69399d0,4,4,4,4,2160
69436c3,4,4,4,3,2160
6946e85,4,4,4,-1,1440
695bbe1,4,4,4,4,2160
698a444,4,4,4,4,2160
6997e25,4,4,4,4,2160
69d12ff,4,3,3,1,2160
69d966e,4,4,4,4,2160
6a11305,4,4,4,4,2160
6a31039,4,4,-1,-1,1080
6a35b10,4,4,-1,-1,1080
6a3f0a1,4,4,-1,-1,1080
6a42348,4,3,-1,-1,1080
6a932d5,4,4,4,4,2160
6aa754e,4,3,4,-1,1440
6ae832f,4,4,-1,-1,1080
6ae9667,3,0,-1,-1,1080
6af891a,4,4,4,4,2160
6afa41a,3,4,3,-1,1440
6b1f49b,4,4,4,3,2160
6b1ff64,4,2,0,-1,1440
6b778ee,4,4,-1,-1,1080
6baf4f3,4,4,-1,-1,1080
6bc330d,3,3,-1,-1,1080
6bc9c04,4,4,4,4,2160
6bdb6a5,4,4,4,4,2160
6bf5aa8,3,4,4,0,2160
6bfa419,4,4,-1,-1,1080
6bfa5b0,1,1,-1,-1,1080
6c11033,4,4,-1,-1,1080
6c1eb7d,1,4,0,-1,1440
6c1f01e,3,3,-1,-1,1080
6c428b1,4,4,-1,-1,1080
6c44997,4,4,-1,-1,1080
6c6c79b,1,3,-1,-1,1080
6c6f5d2,4,4,-1,-1,1080
6c94c91,4,4,-1,-1,1080
6c954ed,4,3,2,3,2160
6d09bd2,4,4,4,4,2160
6d0b52a,4,4,4,4,2160
6d12e1e,4,4,4,-1,1440
6d16ce9,4,4,4,0,2160
6d1ce01,4,4,4,4,2160
6d31bdc,4,4,-1,-1,1080
6d40fd5,4,4,-1,-1,1080
6d45494,4,4,4,0,2160
6d5ae0c,4,4,-1,-1,1080
6d5c54b,4,4,-1,-1,1080
6d69632,3,3,-1,-1,1080
6d6b441,4,4,-1,-1,1080
6d7f006,3,1,-1,-1,1080
6d97011,4,4,4,4,2160
6da5712,4,4,-1,-1,1080
6db2274,3,3,-1,-1,1080
6db4efa,4,4,-1,-1,1080
6dba862,4,4,4,-1,1440
6dc384b,4,4,-1,-1,1080
6dc875b,4,4,-1,-1,1080
6df1a9c,4,4,4,4,2160
6dfae9f,4,1,-1,-1,1080
6e0189d,4,3,-1,-1,1080
6e1b693,4,4,4,4,2160
6e35611,4,4,-1,-1,1080
6e50ee9,4,4,4,2,2160
6e6e9d9,3,3,-1,-1,1080
6e70bbd,4,4,-1,-1,1080
6eacb54,4,3,-1,-1,1080
6ec0e7c,4,3,-1,-1,1080
6ee59f2,3,3,4,-1,1440
6f1d6ac,4,4,4,1,2160
6f22d3f,4,4,-1,-1,1080
6f416a1,4,4,-1,-1,1080
6f51d6a,4,4,4,4,2160
6f79c39,4,4,-1,-1,1080
6f92aa4,3,4,-1,-1,1080
6fa691c,4,4,4,3,2160
6fb8464,4,2,1,-1,1440
6fc6124,3,3,3,-1,1440
6fc98d4,4,4,-1,-1,1080
6fd718f,4,4,-1,-1,1080
6fe2431,4,4,4,3,2160
70182ad,4,4,4,4,2160
703e396,4,3,-1,-1,1080
7042bf3,4,4,4,4,2160
7045a98,4,4,-1,-1,1080
704ebea,4,4,4,4,2160
7065c70,4,4,-1,-1,1080
7075946,4,4,4,-1,1440
7084dad,4,4,2,0,2160
7096c27,4,4,-1,-1,1080
70a864e,4,4,4,0,2160
70aad12,4,4,4,-1,1440
70be024,4,4,4,4,2160
70c1069,4,4,4,4,2160
70dc1cb,4,4,4,-1,1440
70ea3e5,4,4,4,2,2160
710ae1f,3,4,-1,-1,1080
716f915,4,4,-1,-1,1080
718abbd,3,3,3,-1,1440
71a526a,3,3,3,-1,1440
71a5a8c,4,3,3,3,2160
71de507,4,4,-1,-1,1080
71fd16a,4,4,-1,-1,1080
71ff96d,4,4,-1,-1,1080
7225531,4,4,-1,-1,1080
722762b,4,4,4,4,2160
7242637,4,4,0,0,2160
7266faa,4,4,4,-1,1440
726ee63,4,4,4,3,2160
727ad64,4,4,4,4,2160
727b1d6,4,4,4,4,2160
729d9bb,3,4,-1,-1,1080
72a9144,4,4,-1,-1,1080
72b4aef,4,3,4,4,2160
7326cef,3,3,3,-1,1440
734d0e6,4,4,-1,-1,1080
73522d8,4,4,4,4,2160
7357044,4,4,4,4,2160
7375bab,4,4,-1,-1,1080
739c8f5,4,4,-1,-1,1080
73a7042,4,4,-1,-1,1080
73b3e6a,4,3,1,0,2160
73c042e,4,4,4,-1,1440
73f3ee9,4,4,4,-1,1440
7407df7,4,4,4,4,2160
74295f5,4,4,4,0,2160
7440337,4,4,3,-1,1440
7459926,4,4,-1,-1,1080
7465054,4,4,4,-1,1440
7487813,4,4,4,2,2160
749546c,4,4,-1,-1,1080
749f920,4,4,4,4,2160
74a431b,4,4,-1,-1,1080
74ab475,4,4,3,-1,1440
74c53d0,3,0,-1,-1,1080
74cb9a1,4,4,3,1,2160
